movieId,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentary,IMAX,Western,Film-Noir,(no genres listed),budget,popularity,revenue,runtime,vote_average,vote_count,Warner Bros.,Paramount Pictures,Universal Pictures,Twentieth Century Fox Film Corporation,Metro-Goldwyn-Mayer (MGM),Columbia Pictures,New Line Cinema,Walt Disney Pictures,Columbia Pictures Corporation,Touchstone Pictures,Canal+,Miramax Films,TriStar Pictures,United Artists,Relativity Media,Village Roadshow Pictures,Regency Enterprises,DreamWorks SKG,Orion Pictures,Fox Searchlight Pictures,Amblin Entertainment,Castle Rock Entertainment,RKO Radio Pictures,Working Title Films,Dimension Films,Hollywood Pictures,BBC Films,Lionsgate,Walt Disney Productions,Dune Entertainment,British Broadcasting Corporation (BBC),Imagine Entertainment,Scott Rudin Productions,Fox 2000 Pictures,PolyGram Filmed Entertainment,Pixar Animation Studios,StudioCanal,Summit Entertainment,Film4,Morgan Creek Productions,Focus Features,TF1 Films Production,New Regency Pictures,Screen Gems,Revolution Studios,Channel Four Films,Davis Entertainment,Lakeshore Entertainment,Mosfilm,Epsilon Motion Pictures,other_company,avg_rating
60756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000000,8.579638,128107642.0,98.0,6.5,1084.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.466666666666667
60760,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,30000000,9.863584,68369434.0,104.0,5.5,534.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
60766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.359021,2957978.0,94.0,7.5,282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.375
60803,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.495847,0.0,25.0,6.1,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
60818,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9364800,4.167059,0.0,185.0,6.9,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
60832,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8000000,5.33161,0.0,95.0,5.6,147.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
60857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,700000,2.819298,31576.0,77.0,5.9,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
60885,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.10002,0.0,97.0,6.3,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
60894,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.179073,0.0,110.0,6.1,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
60904,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.870907,0.0,136.0,7.1,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
60937,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,145000000,14.250227,401128639.0,112.0,5.2,1418.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
60941,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,15000000,13.389735,3533227.0,98.0,6.0,294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.875
60943,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.747364,0.0,97.0,6.7,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
60950,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,9.648539,96408652.0,96.0,6.7,1050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
60979,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3500000,10.178874,0.0,75.0,6.7,171.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
61011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5800000,1.799311,257043.0,94.0,6.4,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61024,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27000000,8.461369,101624843.0,111.0,6.6,1169.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6904761904761907
61026,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,80341000,11.867516,127814609.0,150.0,7.1,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25
61071,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27000000,4.631978,44352417.0,117.0,6.1,244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
61073,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.208993,194287.0,84.0,5.5,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
61123,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.529094,7000000.0,104.0,6.1,884.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
61132,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,92000000,8.980941,188072649.0,107.0,6.5,1707.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4411764705882355
61160,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8500000,8.524857,68282844.0,98.0,5.8,434.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
61167,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.923904,1829917.0,99.0,5.8,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
61210,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8000000,6.603748,2033165.0,111.0,5.1,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
61236,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2000000,7.636625,11125849.0,90.0,7.8,294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75
61240,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4000000,7.274237,10785801.0,115.0,7.5,997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
61246,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.654268,0.0,92.0,6.1,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61248,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,45000000,13.53003,73762516.0,105.0,6.0,1205.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
61250,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,9.920106,70442940.0,97.0,5.6,548.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8333333333333335
61255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,9.469873,8762890.0,102.0,5.6,159.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75
61257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.461501,0.0,123.0,5.3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61262,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,35000000,8.612618,72436439.0,110.0,6.0,494.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
61289,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3800000,9.239882,2725258.0,121.0,6.3,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
61319,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.532799,0.0,71.0,6.9,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61323,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37000000,13.206799,163720069.0,96.0,6.5,1251.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.261904761904762
61348,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,11.634132,14109284.0,87.0,3.1,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
61350,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,70000000,9.273808,72108608.0,101.0,5.4,687.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
61352,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,22000000,7.859606,23530831.0,114.0,6.6,210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
61394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.694713,0.0,80.0,6.1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61401,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,60000000,5.762005,39031337.0,103.0,4.7,323.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
61406,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.794764,0.0,501.0,7.6,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
61465,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6.503788,0.0,105.0,6.1,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
61628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630693,0.0,129.0,7.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61692,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,8000000,4.370963,0.0,88.0,5.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
61697,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,60000000,7.094624,73174566.0,101.0,5.9,382.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61705,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20000000,13.857624,27640028.0,110.0,5.9,294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5
61729,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.994773,0.0,102.0,6.4,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61818,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.807389,0.0,99.0,3.1,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000000,12.392754,20211394.0,115.0,6.3,305.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
62008,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.417365,0.0,82.0,5.3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
62081,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,80000000,14.324875,178066569.0,118.0,6.3,1038.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75
62113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000000,11.981531,17286299.0,110.0,6.2,247.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
62155,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,12.992176,32973937.0,89.0,6.4,387.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5714285714285716
62208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80000000,4.980191,5989640.0,110.0,4.8,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
62250,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.439495,0.0,135.0,6.7,228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
62293,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.835473,0.0,110.0,6.7,406.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
62299,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20000000,1.057387,8178569.0,93.0,5.5,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
62336,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30000000,21.946943,373554033.0,81.0,7.7,5415.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25
62344,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.44059,0.0,113.0,6.1,165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75
62374,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,70000000,12.886125,113280098.0,128.0,6.5,919.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
62376,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55000000,8.061467,17869048.0,90.0,6.2,614.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8333333333333335
62383,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5000000,8.722406,28200000.0,127.0,6.9,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75
62394,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,35000000,10.08043,85416905.0,100.0,5.2,625.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
62434,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24000000,6.449332,42105111.0,102.0,6.1,734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
62437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25100000,8.937049,29506464.0,131.0,6.0,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
62439,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,14.114136,36620508.0,101.0,5.4,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
62511,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21000000,6.295807,0.0,124.0,7.4,286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
62553,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000,6.390463,38105395.0,114.0,7.4,159.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
62586,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,2.151159,7000000.0,83.0,4.1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
62644,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000,6.010332,19000000.0,107.0,7.5,870.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75
62662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.306683,0.0,92.0,6.8,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
62718,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.896155,0.0,100.0,6.4,231.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
62792,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,30000000,5.844016,31148328.0,130.0,6.3,243.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
62799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000,4.929912,9793496.0,130.0,7.1,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
62834,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.698788,0.0,90.0,5.9,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
