movieId,title,genres,title_name,title_name_tokens,title_mapped
147936,The Lord's Lantern in Budapest (1999),Comedy|Drama,The Lord's Lantern in Budapest,"{'in', 'lords', 'budapest', 'lantern'}",The Lord's Lantern in Budapest
148166,Hitchcock/Truffaut (2015),Documentary,Hitchcock/Truffaut,{'hitchcocktruffaut'},Hitchcock/Truffaut
148172,The 5th Wave (2016),Adventure|Sci-Fi|Thriller,The 5th Wave,"{'5th', 'wave'}",The 5th Wave
148238,A Very Murray Christmas (2015),Comedy,A Very Murray Christmas,"{'very', 'murray', 'christmas'}",A Very Murray Christmas
148424,Chi-Raq (2015),Comedy|Drama,Chi-Raq,{'chiraq'},Chi-Raq
148482,Truth (2015),Drama,Truth,{'truth'},Truth
148592,Just Jim (2015),Comedy,Just Jim,"{'jim', 'just'}",Just Jim
148626,"Big Short, The (2015)",Drama,"Big Short, The","{'short', 'big'}",The Big Short
148632,Applesauce (2015),Comedy,Applesauce,{'applesauce'},Applesauce
148652,The Ridiculous 6 (2015),Comedy|Western,The Ridiculous 6,"{'6', 'ridiculous'}",The Ridiculous 6
148667,John Mulaney: The Comeback Kid (2015),Comedy,John Mulaney: The Comeback Kid,"{'john', 'kid', 'mulaney', 'comeback'}",John Mulaney: The Comeback Kid
148671,Saw (2003),Crime|Horror,Saw,{'saw'},Saw
148675,North Pole: Open For Christmas (2015),Children|Fantasy,North Pole: Open For Christmas,"{'pole', 'open', 'north', 'christmas', 'for'}",Home for Christmas
148709,Mojave (2015),Thriller,Mojave,{'mojave'},Mojave
148775,Wizards of Waverly Place: The Movie (2009),Adventure|Children|Comedy|Drama|Fantasy|Sci-Fi,Wizards of Waverly Place: The Movie,"{'of', 'wizards', 'movie', 'waverly', 'place'}",Wizards of Waverly Place: The Movie
148881,World of Tomorrow (2015),Animation|Comedy,World of Tomorrow,"{'of', 'world', 'tomorrow'}",World of Tomorrow
148888,Zoolander 2 (2016),Comedy,Zoolander 2,"{'2', 'zoolander'}",Zoolander 2
148956,How to Be Single (2016),Comedy|Romance,How to Be Single,"{'to', 'be', 'single', 'how'}",How to Be Single
148978,Blue Exorcist: The Movie (2012),Animation|Fantasy|Horror|Mystery,Blue Exorcist: The Movie,"{'blue', 'movie', 'exorcist'}",Blue Exorcist: The Movie
148982,Devil Dog: The Hound of Hell (1978),Horror,Devil Dog: The Hound of Hell,"{'of', 'devil', 'dog', 'hell', 'hound'}",Devil Dog: The Hound of Hell
149011,He Never Died (2015),Comedy|Drama|Horror,He Never Died,"{'he', 'died', 'never'}",He Never Died
149144,Parasyte: Part 1 (2014),Horror|Sci-Fi,Parasyte: Part 1,"{'part', 'parasyte', '1'}",Parasyte: Part 1
149146,Parasyte: Part 2 (2015),Horror|Sci-Fi,Parasyte: Part 2,"{'2', 'part', 'parasyte'}",Parasyte: Part 2
149330,A Cosmic Christmas (1977),(no genres listed),A Cosmic Christmas,"{'christmas', 'cosmic'}",A Cosmic Christmas
149334,Nocturnal Animals,Drama|Thriller,Nocturnal Animals,"{'nocturnal', 'animals'}",Nocturnal Animals
149350,Lumberjack Man (2015),Comedy|Horror,Lumberjack Man,"{'lumberjack', 'man'}",Lumberjack Man
149352,Daddy's Home (2015),Comedy,Daddy's Home,"{'home', 'daddys'}",Daddy's Home
149354,Sisters (2015),Children|Comedy,Sisters,{'sisters'},Sisters
149380,'Tis the Season for Love (2015),Romance,'Tis the Season for Love,"{'love', 'season', 'tis', 'for'}",'Tis the Season for Love
149406,Kung Fu Panda 3 (2016),Action|Adventure|Animation,Kung Fu Panda 3,"{'panda', 'fu', '3', 'kung'}",Kung Fu Panda 3
149508,Spellbound (2011),Comedy|Romance,Spellbound,{'spellbound'},Spellbound
149566,Unicorn City (2012),Comedy|Romance,Unicorn City,"{'city', 'unicorn'}",Unicorn City
149590,Standoff (2016),Thriller,Standoff,{'standoff'},Standoff
149612,Swelter (2014),Action|Drama|Thriller,Swelter,{'swelter'},Swelter
149830,Pride and Prejudice and Zombies (2016),Comedy|Horror|Romance|Thriller,Pride and Prejudice and Zombies,"{'zombies', 'prejudice', 'pride', 'and'}",Pride and Prejudice and Zombies
149902,Garm Wars: The Last Druid (2014),Action|Sci-Fi|Thriller,Garm Wars: The Last Druid,"{'wars', 'garm', 'druid', 'last'}",Garm Wars: The Last Druid
150254,The Devil's Candy (2015),Horror,The Devil's Candy,"{'devils', 'candy'}",The Devil's Candy
150401,Close Range (2015),Action|Crime,Close Range,"{'range', 'close'}",Close Range
150548,Sherlock: The Abominable Bride (2016),Action|Crime|Drama|Mystery|Thriller,Sherlock: The Abominable Bride,"{'sherlock', 'bride', 'abominable'}",Abominable
150554,The Love Bug (1997),Adventure|Children|Comedy|Fantasy,The Love Bug,"{'love', 'bug'}",The Love Bug
150596,Doctor Who: The Husbands of River Song (2015),Comedy|Drama|Sci-Fi,Doctor Who: The Husbands of River Song,"{'of', 'song', 'doctor', 'who', 'river', 'husbands'}",Doctor Who: The Husbands of River Song
150604,Moonwalkers (2015),Comedy,Moonwalkers,{'moonwalkers'},Moonwalkers
150696,Tomorrow (2015),Documentary,Tomorrow,{'tomorrow'},Tomorrow
150993,Anacleto: Agente secreto (2015),Action|Comedy,Anacleto: Agente secreto,"{'agente', 'secreto', 'anacleto'}",Password: Uccidete agente Gordon
151311,Wiener-Dog (2016),Comedy,Wiener-Dog,{'wienerdog'},Wiener-Dog
151315,Ride Along 2 (2016),Action|Comedy,Ride Along 2,"{'ride', '2', 'along'}",Ride Along 2
151317,Maggie's Plan (2015),Comedy,Maggie's Plan,"{'plan', 'maggies'}",Maggie's Plan
151455,Eddie the Eagle (2016),Comedy,Eddie the Eagle,"{'eagle', 'eddie'}",Eddie the Eagle
151479,The Flash 2 - Revenge of the Trickster (1991),Action|Fantasy|Sci-Fi,The Flash 2 - Revenge of the Trickster,"{'of', 'revenge', 'trickster', '2', 'flash'}",The Flash 2 - Revenge of the Trickster
151501,Exposed (2016),Drama,Exposed,{'exposed'},Exposed
151557,Stonewall (2015),Drama,Stonewall,{'stonewall'},Stonewall
151559,Frankenstein (2015),Horror|Thriller,Frankenstein,{'frankenstein'},Frankenstein
151653,Welcome to Happiness (2015),Comedy|Drama|Fantasy,Welcome to Happiness,"{'to', 'welcome', 'happiness'}",Welcome to Happiness
151687,Risen (2016),Children|Drama,Risen,{'risen'},Risen
151695,The Survivalist (2015),Drama|Sci-Fi|Thriller,The Survivalist,{'survivalist'},The Survivalist
151739,Dirty Grandpa (2016),Comedy,Dirty Grandpa,"{'dirty', 'grandpa'}",Dirty Grandpa
151745,Reptilicus (1961),Horror|Sci-Fi,Reptilicus,{'reptilicus'},Reptilicus
151759,Requiem for the American Dream (2015),Documentary,Requiem for the American Dream,"{'american', 'dream', 'requiem', 'for'}",Requiem for the American Dream
151763,Death Note Rewrite: Genshisuru Kami (2007),Mystery,Death Note Rewrite: Genshisuru Kami,"{'genshisuru', 'kami', 'death', 'note', 'rewrite'}",Death Note
151769,Three from Prostokvashino (1978),Animation,Three from Prostokvashino,"{'from', 'three', 'prostokvashino'}",Three from Prostokvashino
151777,The Finest Hours (2016),Drama|Thriller,The Finest Hours,"{'finest', 'hours'}",The Finest Hours
151781,Ghost in the Shell: Solid State Society (2006),Action|Animation|Crime|Sci-Fi|Thriller,Ghost in the Shell: Solid State Society,"{'state', 'shell', 'solid', 'society', 'ghost', 'in'}",Ghost in the Shell: Stand Alone Complex - Solid State Society
152037,Grease Live (2016),(no genres listed),Grease Live,"{'grease', 'live'}",Grease Live
152063,Gods of Egypt (2016),Adventure|Fantasy,Gods of Egypt,"{'of', 'egypt', 'gods'}",Gods of Egypt
152065,Embrace of the Serpent (2016),Adventure|Drama,Embrace of the Serpent,"{'of', 'serpent', 'embrace'}",Embrace of the Serpent
152071,Race (2016),Drama,Race,{'race'},Race
152077,10 Cloverfield Lane (2016),Thriller,10 Cloverfield Lane,"{'10', 'lane', 'cloverfield'}",10 Cloverfield Lane
152079,London Has Fallen (2016),Action|Crime|Thriller,London Has Fallen,"{'fallen', 'london', 'has'}",London Has Fallen
152081,Zootopia (2016),Action|Adventure|Animation|Children|Comedy,Zootopia,{'zootopia'},Zootopia
152083,Whiskey Tango Foxtrot (2016),Comedy|War,Whiskey Tango Foxtrot,"{'tango', 'whiskey', 'foxtrot'}",Whiskey Tango Foxtrot
152085,Desierto (2016),Drama,Desierto,{'desierto'},Desierto
152091,The Brothers Grimsby (2016),Comedy,The Brothers Grimsby,"{'brothers', 'grimsby'}",The Brothers
152105,Dad's Army (1971),Comedy,Dad's Army,"{'army', 'dads'}",Dad's Army
152173,Michael Jackson's Thriller (1983),Horror,Michael Jackson's Thriller,"{'thriller', 'michael', 'jacksons'}",Michael Jackson's Thriller
152270,The Wait (2015),Drama,The Wait,{'wait'},The Wait
152284,War and Peace (2016),Drama|Romance,War and Peace,"{'peace', 'war', 'and'}",War and Peace
152372,Southbound (2016),Horror,Southbound,{'southbound'},Southbound
152591,Ip Man 3 (2015),Action,Ip Man 3,"{'ip', '3', 'man'}",Ip Man 3
152658,Santa's Little Helper (2015),Children,Santa's Little Helper,"{'helper', 'santas', 'little'}",Santa's Little Helper
152711,Who Killed Chea Vichea? (2010),Documentary,Who Killed Chea Vichea?,"{'vichea', 'killed', 'chea', 'who'}",Who Killed Chea Vichea?
152970,Hunt for the Wilderpeople (2016),Adventure|Comedy,Hunt for the Wilderpeople,"{'for', 'wilderpeople', 'hunt'}",Hunt for the Wilderpeople
153070,Rabbits (2002),Comedy|Drama|Fantasy,Rabbits,{'rabbits'},Rabbits
153236,Genius Party (2007),Animation,Genius Party,"{'genius', 'party'}",Genius Party
153386,Long Live Ghosts! (1977),Children|Comedy|Fantasy,Long Live Ghosts!,"{'long', 'ghosts', 'live'}",Long Live Ghosts!
153408,Tears for Sale (2008),Comedy|Drama|Fantasy,Tears for Sale,"{'tears', 'sale', 'for'}",Tears for Sale
154065,Dad's Army (2016),Comedy,Dad's Army,"{'army', 'dads'}",Dad's Army
154358,The Barkley Marathons: The Race That Eats Its Young (2015),Documentary,The Barkley Marathons: The Race That Eats Its Young,"{'barkley', 'that', 'marathons', 'its', 'eats', 'young', 'race'}",The Barkley Marathons: The Race That Eats Its Young
154975,Merci Patron ! (2016),Comedy|Documentary,Merci Patron !,"{'patron', 'merci'}",Merci patron !
155064,The Neon Demon (2016),Drama|Horror|Mystery,The Neon Demon,"{'neon', 'demon'}",The Neon Demon
155168,Fraktus (2012),Comedy,Fraktus,{'fraktus'},Fraktus
155288,Eye in the Sky (2016),Drama|Thriller|War,Eye in the Sky,"{'in', 'sky', 'eye'}",Eye in the Sky
155358,Camino (2016),Action|Adventure|Thriller,Camino,{'camino'},Camino
155509,Mr. Right (2016),Action|Comedy|Romance,Mr. Right,"{'right', 'mr'}",Mr. Right
155589,Noin 7 veljestä (1968),(no genres listed),Noin 7 veljestä,"{'7', 'veljestä', 'noin'}",Noin 7 veljestä
155659,Florence Foster Jenkins (2016),Comedy|Drama,Florence Foster Jenkins,"{'florence', 'jenkins', 'foster'}",Florence Foster Jenkins
155743,My Big Fat Greek Wedding 2 (2016),Comedy,My Big Fat Greek Wedding 2,"{'wedding', 'fat', 'my', '2', 'big', 'greek'}",My Big Fat Greek Wedding 2
155774,Neon Bull (2015),Adventure,Neon Bull,"{'bull', 'neon'}",Neon Bull
155812,Get a Job (2016),Comedy,Get a Job,"{'job', 'get'}",Get a Job
155820,Keanu (2016),Comedy,Keanu,{'keanu'},Keanu
155892,Me Him Her (2015),Comedy,Me Him Her,"{'her', 'him', 'me'}",Me Him Her
156025,Ice Age: The Great Egg-Scapade (2016),Adventure|Animation|Children|Comedy,Ice Age: The Great Egg-Scapade,"{'ice', 'great', 'age', 'eggscapade'}",Ice Age: The Great Egg-Scapade
156371,Everybody Wants Some (2016),Comedy,Everybody Wants Some,"{'everybody', 'wants', 'some'}",Everybody Wants Some!!
156387,Sing Street (2016),Drama,Sing Street,"{'sing', 'street'}",Sing Street
156553,Zoom (2015),Animation|Comedy|Drama,Zoom,{'zoom'},Zoom
156605,Paterson,(no genres listed),Paterson,{'paterson'},Paterson
156607,The Huntsman Winter's War (2016),Action|Adventure|Drama|Fantasy,The Huntsman Winter's War,"{'winters', 'war', 'huntsman'}",The Huntsman: Winter's War
156609,Neighbors 2: Sorority Rising (2016),Comedy,Neighbors 2: Sorority Rising,"{'2', 'sorority', 'rising', 'neighbors'}",Neighbors 2: Sorority Rising
156675,Project X (1968),Mystery|Sci-Fi,Project X,"{'x', 'project'}",Project X
156706,The Trust (2016),Crime|Thriller,The Trust,{'trust'},The Trust
156726,Hush (2016),Thriller,Hush,{'hush'},Hush
156781,Jimmy Carr: Telling Jokes (2009),Comedy,Jimmy Carr: Telling Jokes,"{'telling', 'jimmy', 'jokes', 'carr'}",Jimmy Carr: Telling Jokes
156783,Jimmy Carr: Making People Laugh (2010),Comedy,Jimmy Carr: Making People Laugh,"{'carr', 'laugh', 'making', 'jimmy', 'people'}",Jimmy Carr: Making People Laugh
157108,Texas - Doc Snyder hält die Welt in Atem (1993),Comedy|Western,Texas - Doc Snyder hält die Welt in Atem,"{'atem', 'snyder', 'hält', 'texas', 'welt', 'doc', 'die', 'in'}",Texas - Doc Snyder hält die Welt in Atem
157110,00 Schneider - Jagd auf Nihil Baxter (1994),Comedy|Crime,00 Schneider - Jagd auf Nihil Baxter,"{'schneider', '00', 'baxter', 'jagd', 'auf', 'nihil'}",00 Schneider - Jagd auf Nihil Baxter
157122,The Man Who Knew Infinity (2016),Drama,The Man Who Knew Infinity,"{'infinity', 'who', 'knew', 'man'}",The Man Who Knew Infinity
157130,Despite the Falling Snow (2016),Drama|Romance|Thriller,Despite the Falling Snow,"{'snow', 'falling', 'despite'}",Despite the Falling Snow
157172,Wizards of the Lost Kingdom II (1989),Action|Fantasy,Wizards of the Lost Kingdom II,"{'of', 'ii', 'kingdom', 'wizards', 'lost'}",Wizards of the Lost Kingdom II
157200,Money Monster (2016),Drama|Thriller,Money Monster,"{'money', 'monster'}",Money Monster
157270,Barbershop: The Next Cut (2016),Comedy,Barbershop: The Next Cut,"{'cut', 'next', 'barbershop'}",Barbershop: The Next Cut
157296,Finding Dory (2016),Adventure|Animation|Comedy,Finding Dory,"{'dory', 'finding'}",Finding Dory
157312,The Boss (2016),Comedy,The Boss,{'boss'},The Boss
157340,The Angry Birds Movie (2016),Animation|Comedy,The Angry Birds Movie,"{'birds', 'angry', 'movie'}",The Angry Birds Movie
157369,Bakuman (2015),Comedy|Drama,Bakuman,{'bakuman'},Bakuman
157407,I Am Wrath (2016),Action|Crime|Drama|Thriller,I Am Wrath,"{'am', 'i', 'wrath'}",I Am Wrath
157432,Precious Cargo (2016),Action|Crime,Precious Cargo,"{'cargo', 'precious'}",Precious Cargo
157699,Snowden (2016),Drama|Thriller,Snowden,{'snowden'},Snowden
157775,Tenchi Muyô! In Love (1996),Animation|Comedy,Tenchi Muyô! In Love,"{'tenchi', 'in', 'muyô', 'love'}",Tenchi Muyô! In Love
157865,Ratchet & Clank (2016),Action|Adventure|Animation|Children|Comedy|Sci-Fi,Ratchet & Clank,"{'ratchet', 'clank'}",Ratchet & Clank
158022,Kicking Off (2016),Comedy,Kicking Off,"{'off', 'kicking'}",Kicking Off
158027,SORI: Voice from the Heart (2016),Drama|Sci-Fi,SORI: Voice from the Heart,"{'heart', 'voice', 'sori', 'from'}",SORI: Voice from the Heart
158035,Gintama: The Final Chapter - Be Forever Yorozuya (2013),Action|Animation|Comedy,Gintama: The Final Chapter - Be Forever Yorozuya,"{'yorozuya', 'chapter', 'final', 'be', 'forever', 'gintama'}",Gintama: The Final Chapter - Be Forever Yorozuya
158238,The Nice Guys (2016),Crime|Mystery|Thriller,The Nice Guys,"{'guys', 'nice'}",The Nice Guys
158254,Kindergarten Cop 2 (2016),Action|Comedy,Kindergarten Cop 2,"{'2', 'cop', 'kindergarten'}",Kindergarten Cop 2
158388,Buck Rogers in the 25th Century (1979),Sci-Fi,Buck Rogers in the 25th Century,"{'rogers', 'buck', 'century', 'in', '25th'}",Buck Rogers in the 25th Century
158398,World of Glory (1991),Comedy,World of Glory,"{'of', 'world', 'glory'}",World of Glory
158402,The Crew (2016),Action,The Crew,{'crew'},The Crew
158528,The Shallows (2016),Drama|Thriller,The Shallows,{'shallows'},The Shallows
158721,Gen-X Cops (1999),Action|Comedy|Thriller,Gen-X Cops,"{'cops', 'genx'}",Gen-X Cops
158783,The Handmaiden (2016),Drama|Romance|Thriller,The Handmaiden,{'handmaiden'},The Handmaiden
158813,Alice Through the Looking Glass (2016),Adventure|Children|Fantasy,Alice Through the Looking Glass,"{'alice', 'glass', 'looking', 'through'}",Alice Through the Looking Glass
158830,The BFG (2016),Children|Fantasy,The BFG,{'bfg'},The BFG
158842,My Scientology Movie (2016),Documentary,My Scientology Movie,"{'my', 'movie', 'scientology'}",My Scientology Movie
158872,Sausage Party (2016),Animation|Comedy,Sausage Party,"{'party', 'sausage'}",Sausage Party
158874,Karate Bullfighter (1975),Action|Drama,Karate Bullfighter,"{'karate', 'bullfighter'}",The Karate Kid
158882,All Yours (2016),Comedy|Drama|Romance,All Yours,"{'yours', 'all'}",All Yours
158956,Kill Command (2016),Action|Horror|Sci-Fi,Kill Command,"{'kill', 'command'}",Kill Command
158966,Captain Fantastic (2016),Drama,Captain Fantastic,"{'captain', 'fantastic'}",Captain Fantastic
158972,Toni Erdmann (2016),Drama,Toni Erdmann,"{'erdmann', 'toni'}",Toni Erdmann
159061,The Wailing (2016),Mystery|Thriller,The Wailing,{'wailing'},The Wailing
159069,Comedy of the Strict Regime (1993),Comedy,Comedy of the Strict Regime,"{'comedy', 'regime', 'of', 'strict'}",Comedy of the Strict Regime
159077,The Meddler (2016),Comedy|Drama,The Meddler,{'meddler'},The Meddler
159093,Now You See Me 2 (2016),Action|Comedy|Thriller,Now You See Me 2,"{'you', 'me', 'now', 'see', '2'}",Now You See Me 2
159161,Ali Wong: Baby Cobra (2016),(no genres listed),Ali Wong: Baby Cobra,"{'wong', 'baby', 'cobra', 'ali'}",Ali Wong: Baby Cobra
159193,Café Society (2016),Comedy|Drama|Romance,Café Society,"{'café', 'society'}",Café Society
159403,Neo Tokyo (1987),Adventure|Animation|Fantasy|Horror|Sci-Fi,Neo Tokyo,"{'tokyo', 'neo'}",Neo Tokyo
159415,Swiss Army Man (2016),Comedy|Drama|Romance,Swiss Army Man,"{'swiss', 'army', 'man'}",Swiss Army Man
159441,The Do-Over (2016),Comedy,The Do-Over,{'doover'},The Do-Over
159510,Death Smiles on a Murderer (1973),Horror,Death Smiles on a Murderer,"{'death', 'murderer', 'on', 'smiles'}",Death Smiles on a Murderer
159690,Teenage Mutant Ninja Turtles: Out of the Shadows (2016),Action|Adventure|Comedy,Teenage Mutant Ninja Turtles: Out of the Shadows,"{'of', 'mutant', 'out', 'teenage', 'turtles', 'shadows', 'ninja'}",Teenage Mutant Ninja Turtles: Out of the Shadows
159717,The Fundamentals of Caring (2016),Drama,The Fundamentals of Caring,"{'of', 'fundamentals', 'caring'}",The Fundamentals of Caring
159755,Popstar: Never Stop Never Stopping (2016),Comedy,Popstar: Never Stop Never Stopping,"{'popstar', 'stop', 'never', 'stopping'}",Popstar: Never Stop Never Stopping
159779,A Midsummer Night's Dream (2016),(no genres listed),A Midsummer Night's Dream,"{'dream', 'midsummer', 'nights'}",A Midsummer Night's Dream
159811,The Bremen Town Musicians (1969),Animation|Drama|Fantasy,The Bremen Town Musicians,"{'bremen', 'town', 'musicians'}",The Bremen Town Musicians
159817,Planet Earth (2006),Documentary,Planet Earth,"{'earth', 'planet'}",Planet Earth
159849,Bo Burnham: Make Happy (2016),Comedy,Bo Burnham: Make Happy,"{'bo', 'burnham', 'make', 'happy'}",Bo Burnham: Make Happy
159858,The Conjuring 2 (2016),Horror,The Conjuring 2,"{'2', 'conjuring'}",The Conjuring 2
159976,Pelé: Birth of a Legend (2016),Drama,Pelé: Birth of a Legend,"{'of', 'legend', 'birth', 'pelé'}",Pelé: Birth of a Legend
160080,Ghostbusters (2016),Action|Comedy|Horror|Sci-Fi,Ghostbusters,{'ghostbusters'},Ghostbusters
160271,Central Intelligence (2016),Action|Comedy,Central Intelligence,"{'central', 'intelligence'}",Central Intelligence
160289,O.J.: Made in America (2016),Documentary,O.J.: Made in America,"{'in', 'oj', 'made', 'america'}",O.J.: Made in America
160341,Bloodmoon (1997),Action|Thriller,Bloodmoon,{'bloodmoon'},Bloodmoon
160400,Genius (2016),Drama,Genius,{'genius'},Genius
160422,The Wooden Horse (1950),Drama|War,The Wooden Horse,"{'horse', 'wooden'}",The Wooden Horse
160438,Jason Bourne (2016),Action,Jason Bourne,"{'jason', 'bourne'}",Jason Bourne
160440,The Maid's Room (2014),Thriller,The Maid's Room,"{'room', 'maids'}",The Maid's Room
160527,Sympathy for the Underdog (1971),Action|Crime|Drama,Sympathy for the Underdog,"{'underdog', 'sympathy', 'for'}",Sympathy for the Underdog
160563,The Legend of Tarzan (2016),Action|Adventure,The Legend of Tarzan,"{'of', 'tarzan', 'legend'}",The Legend of Tarzan
160565,The Purge: Election Year (2016),Action|Horror|Sci-Fi,The Purge: Election Year,"{'year', 'purge', 'election'}",The Purge: Election Year
160567,Mike & Dave Need Wedding Dates (2016),Comedy,Mike & Dave Need Wedding Dates,"{'dates', 'wedding', 'need', 'dave', 'mike'}",Mike and Dave Need Wedding Dates
160569,Ice Age: Collision Course (2016),Adventure|Animation|Children|Comedy,Ice Age: Collision Course,"{'ice', 'collision', 'age', 'course'}",Ice Age: Collision Course
160571,Lights Out (2016),Horror,Lights Out,"{'out', 'lights'}",Lights Out
160573,Pete's Dragon (2016),Adventure|Children|Fantasy,Pete's Dragon,"{'dragon', 'petes'}",Pete's Dragon
160644,Indignation (2016),Drama,Indignation,{'indignation'},Indignation
160646,Goat (2016),Drama,Goat,{'goat'},Goat
160684,Marauders (2016),Action,Marauders,{'marauders'},Marauders
160718,Piper (2016),Animation,Piper,{'piper'},Piper
160730,The Adderall Diaries (2015),Action|Drama|Thriller,The Adderall Diaries,"{'diaries', 'adderall'}",The Adderall Diaries
160836,Hazard (2005),Action|Drama|Thriller,Hazard,{'hazard'},Hazard
160848,The Red Turtle (2016),Animation,The Red Turtle,"{'turtle', 'red'}",The Red Turtle
160872,Satanic (2016),Horror,Satanic,{'satanic'},Satanic
160954,Nerve (2016),Drama|Thriller,Nerve,{'nerve'},Nerve
160978,Hellevator (2004),Horror|Sci-Fi,Hellevator,{'hellevator'},Hellevator
160980,Sully (2016),Drama,Sully,{'sully'},Sully
161008,The Forbidden Dance (1990),(no genres listed),The Forbidden Dance,"{'dance', 'forbidden'}",The Forbidden Dance
161024,Jim Jefferies: Freedumb (2016),Comedy,Jim Jefferies: Freedumb,"{'jim', 'freedumb', 'jefferies'}",Jim Jefferies: Freedumb
161032,The Grandmother (1970),Action|Drama,The Grandmother,{'grandmother'},The Grandmother
161044,Webmaster (1998),Sci-Fi,Webmaster,{'webmaster'},Webmaster
161127,The Infiltrator (2016),Crime|Drama,The Infiltrator,{'infiltrator'},The Infiltrator
161131,War Dogs (2016),Comedy,War Dogs,"{'war', 'dogs'}",War Dogs
161290,Vigilante Diaries (2016),Action,Vigilante Diaries,"{'vigilante', 'diaries'}",Vigilante Diaries
161354,Batman: The Killing Joke (2016),Action|Animation|Crime|Drama,Batman: The Killing Joke,"{'batman', 'joke', 'killing'}",Batman: The Killing Joke
161580,Bad Moms (2016),Comedy,Bad Moms,"{'moms', 'bad'}",Bad Moms
161582,Hell or High Water (2016),Crime|Drama,Hell or High Water,"{'high', 'water', 'or', 'hell'}",Hell or High Water
161594,Kingsglaive: Final Fantasy XV (2016),Action|Adventure|Animation|Drama|Fantasy|Sci-Fi,Kingsglaive: Final Fantasy XV,"{'kingsglaive', 'final', 'xv', 'fantasy'}",Kingsglaive: Final Fantasy XV
161634,Don't Breathe (2016),Thriller,Don't Breathe,"{'breathe', 'dont'}",Don't Breathe
161830,Body (2015),Drama|Horror|Thriller,Body,{'body'},Body
161918,Sharknado 4: The 4th Awakens (2016),Action|Adventure|Horror|Sci-Fi,Sharknado 4: The 4th Awakens,"{'awakens', '4th', 'sharknado', '4'}",Sharknado 4: The 4th Awakens
161922,The Edge of Seventeen (2016),Comedy,The Edge of Seventeen,"{'of', 'edge', 'seventeen'}",The Edge of Seventeen
161966,Elle (2016),Thriller,Elle,{'elle'},Elle
162082,Train to Busan (2016),Action|Thriller,Train to Busan,"{'to', 'busan', 'train'}",Train to Busan
162344,Tom Segura: Mostly Stories (2016),Comedy,Tom Segura: Mostly Stories,"{'stories', 'tom', 'mostly', 'segura'}",Tom Segura: Mostly Stories
162350,The Magnificent Seven (2016),Action|Western,The Magnificent Seven,"{'magnificent', 'seven'}",The Magnificent Seven
162414,Moonlight,Drama,Moonlight,{'moonlight'},Moonlight
162478,Masterminds (2016),Action|Comedy|Crime,Masterminds,{'masterminds'},Masterminds
162578,Kubo and the Two Strings (2016),Adventure|Animation|Children|Fantasy,Kubo and the Two Strings,"{'two', 'strings', 'kubo', 'and'}",Kubo and the Two Strings
162590,Bridget Jones's Baby (2016),Comedy|Romance,Bridget Jones's Baby,"{'bridget', 'baby', 'joness'}",Bridget Jones's Baby
162598,Deepwater Horizon (2016),Drama,Deepwater Horizon,"{'deepwater', 'horizon'}",Deepwater Horizon
162600,Miss Peregrine's Home for Peculiar Children (2016),Fantasy,Miss Peregrine's Home for Peculiar Children,"{'peculiar', 'peregrines', 'home', 'miss', 'for', 'children'}",Miss Peregrine's Home for Peculiar Children
162602,The Girl on the Train (2016),Thriller,The Girl on the Train,"{'on', 'girl', 'train'}",The Girl on the Train
162606,The Accountant (2016),Crime|Drama|Thriller,The Accountant,{'accountant'},The Accountant
162828,Imperium (2016),Crime|Drama|Thriller,Imperium,{'imperium'},Imperium
162968,Kizumonogatari Part 1: Tekketsu (2016),Action|Animation|Mystery,Kizumonogatari Part 1: Tekketsu,"{'tekketsu', 'part', 'kizumonogatari', '1'}",Kizumonogatari Part 1: Tekketsu
162982,Steins;Gate the Movie: The Burden of Déjà vu (2013),Animation|Drama|Sci-Fi,Steins;Gate the Movie: The Burden of Déjà vu,"{'of', 'vu', 'movie', 'burden', 'steinsgate', 'déjà'}",Steins;Gate: The Movie − Load Region of Déjà Vu
163056,Shin Godzilla (2016),Action|Adventure|Fantasy|Sci-Fi,Shin Godzilla,"{'shin', 'godzilla'}",Shin Godzilla
163072,Winnie Pooh (1969),Animation|Children,Winnie Pooh,"{'pooh', 'winnie'}",Winnie the Pooh
163112,Winnie the Pooh Goes Visiting (1971),Animation,Winnie the Pooh Goes Visiting,"{'pooh', 'winnie', 'visiting', 'goes'}",Winnie the Pooh
163134,Your Name. (2016),Animation|Drama|Fantasy|Romance,Your Name.,"{'your', 'name'}",Your Name.
163386,Winnie the Pooh and the Day of Concern (1972),Animation,Winnie the Pooh and the Day of Concern,"{'pooh', 'of', 'day', 'and', 'concern', 'winnie'}",Winnie the Pooh and the Blustery Day
163527,Comedy Central Roast of David Hasselhoff (2010),Comedy,Comedy Central Roast of David Hasselhoff,"{'of', 'david', 'roast', 'hasselhoff', 'comedy', 'central'}",Comedy Central Roast of David Hasselhoff
163639,DC Super Hero Girls: Hero of the Year (2016),Animation,DC Super Hero Girls: Hero of the Year,"{'of', 'year', 'dc', 'super', 'hero', 'girls'}",DC Super Hero Girls: Hero of the Year
163645,Hacksaw Ridge (2016),Drama|War,Hacksaw Ridge,"{'ridge', 'hacksaw'}",Hacksaw Ridge
163653,David Cross: Making America Great Again (2016),Comedy,David Cross: Making America Great Again,"{'david', 'great', 'making', 'america', 'again', 'cross'}",David Cross: Making America Great Again
